time,accx,accy,accz,gyrx,gyry,gyrz
12:54:03.081,-0.03,0.26,-0.93,1.53,-0.02,1.34
12:54:03.085,-0.03,0.26,-0.93,1.53,0.04,1.34
12:54:03.090,-0.03,0.26,-0.93,1.53,0.04,1.27
12:54:04.043,-0.03,0.26,-0.93,1.53,0.04,1.27
12:54:04.097,-0.03,0.26,-0.93,1.53,0.04,1.27
12:54:04.103,-0.03,0.26,-0.94,1.53,0.04,1.27
12:54:04.107,-0.03,0.26,-0.94,1.46,0.04,1.27
12:54:04.110,-0.03,0.26,-0.94,1.46,0.03,1.27
12:54:04.113,-0.03,0.26,-0.94,1.46,0.03,1.36
12:54:05.070,-0.03,0.26,-0.94,1.46,0.03,1.36
12:54:05.128,-0.03,0.26,-0.94,1.46,0.03,1.36
12:54:05.137,-0.03,0.26,-0.92,1.46,0.03,1.36
12:54:05.146,-0.03,0.26,-0.92,1.56,0.03,1.36
12:54:05.150,-0.03,0.26,-0.92,1.56,0.15,1.36
12:54:05.157,-0.03,0.26,-0.92,1.56,0.15,1.15
12:54:06.116,-0.02,0.26,-0.92,1.56,0.15,1.15
12:54:06.164,-0.02,0.26,-0.92,1.56,0.15,1.15
12:54:06.172,-0.02,0.26,-0.93,1.56,0.15,1.15
12:54:06.176,-0.02,0.26,-0.93,1.47,0.15,1.15
12:54:06.180,-0.02,0.26,-0.93,1.47,-0.13,1.15
12:54:06.184,-0.02,0.26,-0.93,1.47,-0.13,1.45
12:54:07.149,-0.03,0.26,-0.93,1.47,-0.13,1.45
12:54:07.194,-0.03,0.26,-0.93,1.47,-0.13,1.45
12:54:07.201,-0.03,0.26,-0.93,1.47,-0.13,1.45
12:54:07.208,-0.03,0.26,-0.93,1.56,-0.13,1.45
12:54:07.212,-0.03,0.26,-0.93,1.56,0.05,1.45
12:54:07.217,-0.03,0.26,-0.93,1.56,0.05,1.17
12:54:08.183,0.08,0.26,-0.93,1.56,0.05,1.17
12:54:08.228,0.08,0.42,-0.93,1.56,0.05,1.17
12:54:08.235,0.08,0.42,-0.97,1.56,0.05,1.17
12:54:08.246,0.08,0.42,-0.97,16.04,0.05,1.17
12:54:08.251,0.08,0.42,-0.97,16.04,22.02,1.17
12:54:08.262,0.08,0.42,-0.97,16.04,22.02,-234.31
12:54:09.216,-0.49,0.42,-0.97,16.04,22.02,-234.31
12:54:09.268,-0.49,1.02,-0.97,16.04,22.02,-234.31
12:54:09.273,-0.49,1.02,0.46,16.04,22.02,-234.31
12:54:09.277,-0.49,1.02,0.46,-141.50,22.02,-234.31
12:54:09.281,-0.49,1.02,0.46,-141.50,130.27,-234.31
12:54:09.284,-0.49,1.02,0.46,-141.50,130.27,-1.21
12:54:10.249,0.58,1.02,0.46,-141.50,130.27,-1.21
12:54:10.302,0.58,0.42,0.46,-141.50,130.27,-1.21
12:54:10.307,0.58,0.42,0.59,-141.50,130.27,-1.21
12:54:10.311,0.58,0.42,0.59,-42.50,130.27,-1.21
12:54:10.315,0.58,0.42,0.59,-42.50,-90.60,-1.21
12:54:10.325,0.58,0.42,0.59,-42.50,-90.60,94.42
12:54:11.299,0.81,0.42,0.59,-42.50,-90.60,94.42
12:54:11.359,0.81,0.07,0.59,-42.50,-90.60,94.42
12:54:11.364,0.81,0.07,0.67,-42.50,-90.60,94.42
12:54:11.376,0.81,0.07,0.67,-17.48,-90.60,94.42
12:54:11.379,0.81,0.07,0.67,-17.48,-25.97,94.42
12:54:11.383,0.81,0.07,0.67,-17.48,-25.97,-8.19
12:54:12.324,0.81,0.07,0.67,-17.48,-25.97,-8.19
12:54:12.369,0.81,0.12,0.67,-17.48,-25.97,-8.19
12:54:12.373,0.81,0.12,0.68,-17.48,-25.97,-8.19
12:54:12.377,0.81,0.12,0.68,10.41,-25.97,-8.19
12:54:12.380,0.81,0.12,0.68,10.41,16.76,-8.19
12:54:12.390,0.81,0.12,0.68,10.41,16.76,-8.02
12:54:13.360,0.66,0.12,0.68,10.41,16.76,-8.02
12:54:13.408,0.66,0.30,0.68,10.41,16.76,-8.02
12:54:13.416,0.66,0.30,0.78,10.41,16.76,-8.02
12:54:13.425,0.66,0.30,0.78,-0.18,16.76,-8.02
12:54:13.428,0.66,0.30,0.78,-0.18,-1.02,-8.02
12:54:13.432,0.66,0.30,0.78,-0.18,-1.02,-1.73
12:54:14.395,0.79,0.30,0.78,-0.18,-1.02,-1.73
12:54:14.438,0.79,0.14,0.78,-0.18,-1.02,-1.73
12:54:14.446,0.79,0.14,0.62,-0.18,-1.02,-1.73
12:54:14.450,0.79,0.14,0.62,-95.16,-1.02,-1.73
12:54:14.460,0.79,0.14,0.62,-95.16,-15.20,-1.73
12:54:14.464,0.79,0.14,0.62,-95.16,-15.20,-25.13
12:54:15.434,0.81,0.14,0.62,-95.16,-15.20,-25.13
12:54:15.478,0.81,-0.02,0.62,-95.16,-15.20,-25.13
12:54:15.486,0.81,-0.02,0.75,-95.16,-15.20,-25.13
12:54:15.490,0.81,-0.02,0.75,16.31,-15.20,-25.13
12:54:15.493,0.81,-0.02,0.75,16.31,-16.93,-25.13
12:54:15.496,0.81,-0.02,0.75,16.31,-16.93,36.65
12:54:16.468,0.86,-0.02,0.75,16.31,-16.93,36.65
12:54:16.476,0.86,0.22,0.75,16.31,-16.93,36.65
12:54:16.480,0.86,0.22,-0.38,16.31,-16.93,36.65
12:54:16.483,0.86,0.22,-0.38,17.75,-16.93,36.65
12:54:16.489,0.86,0.22,-0.38,17.75,31.75,36.65
12:54:16.493,0.86,0.22,-0.38,17.75,31.75,2.09
12:54:17.497,0.48,0.22,-0.38,17.75,31.75,2.09
12:54:17.543,0.48,0.03,-0.38,17.75,31.75,2.09
12:54:17.549,0.48,0.03,-0.89,17.75,31.75,2.09
12:54:17.556,0.48,0.03,-0.89,17.64,31.75,2.09
12:54:17.560,0.48,0.03,-0.89,17.64,30.36,2.09
12:54:17.563,0.48,0.03,-0.89,17.64,30.36,2.59
12:54:18.531,0.93,0.03,-0.89,17.64,30.36,2.59
12:54:18.586,0.93,0.28,-0.89,17.64,30.36,2.59
12:54:18.589,0.93,0.28,0.37,17.64,30.36,2.59
12:54:18.594,0.93,0.28,0.37,17.43,30.36,2.59
12:54:18.598,0.93,0.28,0.37,17.43,30.10,2.59
12:54:18.607,0.93,0.28,0.37,17.43,30.10,2.82
12:54:19.570,0.67,0.28,0.37,17.43,30.10,2.82
12:54:19.634,0.67,0.07,0.37,17.43,30.10,2.82
12:54:19.644,0.67,0.07,0.85,17.43,30.10,2.82
12:54:19.647,0.67,0.07,0.85,17.69,30.10,2.82
12:54:19.650,0.67,0.07,0.85,17.69,29.96,2.82
12:54:19.660,0.67,0.07,0.85,17.69,29.96,2.66
12:54:20.602,0.71,0.07,0.85,17.69,29.96,2.66
12:54:20.651,0.71,-0.01,0.85,17.69,29.96,2.66
12:54:20.654,0.71,-0.01,0.78,17.69,29.96,2.66
12:54:20.659,0.71,-0.01,0.78,17.89,29.96,2.66
12:54:20.662,0.71,-0.01,0.78,17.89,29.66,2.66
12:54:20.664,0.71,-0.01,0.78,17.89,29.66,2.78
12:54:21.637,0.62,-0.01,0.78,17.89,29.66,2.78
12:54:21.679,0.62,0.68,0.78,17.89,29.66,2.78
12:54:21.685,0.62,0.68,0.42,17.89,29.66,2.78
12:54:21.689,0.62,0.68,0.42,17.60,29.66,2.78
12:54:21.692,0.62,0.68,0.42,17.60,29.95,2.78
12:54:21.695,0.62,0.68,0.42,17.60,29.95,2.53
12:54:22.667,-0.63,0.68,0.42,17.60,29.95,2.53
12:54:22.713,-0.63,0.07,0.42,17.60,29.95,2.53
12:54:22.720,-0.63,0.07,-0.90,17.60,29.95,2.53
12:54:22.725,-0.63,0.07,-0.90,19.44,29.95,2.53
12:54:22.728,-0.63,0.07,-0.90,19.44,29.48,2.53
12:54:22.731,-0.63,0.07,-0.90,19.44,29.48,1.66
12:54:23.706,-0.48,0.07,-0.90,19.44,29.48,1.66
12:54:23.748,-0.48,0.13,-0.90,19.44,29.48,1.66
12:54:23.752,-0.48,0.13,-0.76,19.44,29.48,1.66
12:54:23.755,-0.48,0.13,-0.76,19.57,29.48,1.66
12:54:23.758,-0.48,0.13,-0.76,19.57,-4.57,1.66
12:54:23.761,-0.48,0.13,-0.76,19.57,-4.57,2.95
12:54:24.742,-0.84,0.13,-0.76,19.57,-4.57,2.95
12:54:24.787,-0.84,0.22,-0.76,19.57,-4.57,2.95
12:54:24.794,-0.84,0.22,-0.43,19.57,-4.57,2.95
12:54:24.798,-0.84,0.22,-0.43,20.21,-4.57,2.95
12:54:24.805,-0.84,0.22,-0.43,20.21,-108.87,2.95
12:54:24.808,-0.84,0.22,-0.43,20.21,-108.87,2.53
12:54:25.773,-0.78,0.22,-0.43,20.21,-108.87,2.53
12:54:25.818,-0.78,0.15,-0.43,20.21,-108.87,2.53
12:54:25.825,-0.78,0.15,-0.46,20.21,-108.87,2.53
12:54:25.829,-0.78,0.15,-0.46,3.41,-108.87,2.53
12:54:25.832,-0.78,0.15,-0.46,3.41,-10.48,2.53
12:54:25.838,-0.78,0.15,-0.46,3.41,-10.48,2.32
12:54:26.803,-0.91,0.15,-0.46,3.41,-10.48,2.32
12:54:26.853,-0.91,0.11,-0.46,3.41,-10.48,2.32
12:54:26.857,-0.91,0.11,-0.31,3.41,-10.48,2.32
12:54:26.860,-0.91,0.11,-0.31,5.22,-10.48,2.32
12:54:26.863,-0.91,0.11,-0.31,5.22,-4.73,2.32
12:54:26.866,-0.91,0.11,-0.31,5.22,-4.73,5.71
12:54:27.868,-0.33,0.11,-0.31,5.22,-4.73,5.71
12:54:27.918,-0.33,0.28,-0.31,5.22,-4.73,5.71
12:54:27.922,-0.33,0.28,-0.76,5.22,-4.73,5.71
12:54:27.926,-0.33,0.28,-0.76,-20.66,-4.73,5.71
12:54:27.929,-0.33,0.28,-0.76,-20.66,64.70,5.71
12:54:27.933,-0.33,0.28,-0.76,-20.66,64.70,1.58
12:54:28.868,-0.15,0.28,-0.76,-20.66,64.70,1.58
12:54:28.925,-0.15,0.73,-0.76,-20.66,64.70,1.58
12:54:28.932,-0.15,0.73,-0.64,-20.66,64.70,1.58
12:54:28.937,-0.15,0.73,-0.64,-47.56,64.70,1.58
12:54:28.940,-0.15,0.73,-0.64,-47.56,31.27,1.58
12:54:28.943,-0.15,0.73,-0.64,-47.56,31.27,-48.40
12:54:29.932,-0.03,0.73,-0.64,-47.56,31.27,-48.40
12:54:29.985,-0.03,0.75,-0.64,-47.56,31.27,-48.40
12:54:29.988,-0.03,0.75,-0.49,-47.56,31.27,-48.40
12:54:29.991,-0.03,0.75,-0.49,150.46,31.27,-48.40
12:54:29.994,-0.03,0.75,-0.49,150.46,-181.65,-48.40
12:54:29.997,-0.03,0.75,-0.49,150.46,-181.65,250.13
12:54:30.946,0.04,0.75,-0.49,150.46,-181.65,250.13
12:54:30.995,0.04,-0.18,-0.49,150.46,-181.65,250.13
12:54:31.002,0.04,-0.18,-0.62,150.46,-181.65,250.13
12:54:31.007,0.04,-0.18,-0.62,90.71,-181.65,250.13
12:54:31.010,0.04,-0.18,-0.62,90.71,-147.91,250.13
12:54:31.013,0.04,-0.18,-0.62,90.71,-147.91,92.08
12:54:31.978,-0.21,-0.18,-0.62,90.71,-147.91,92.08
12:54:32.032,-0.21,0.07,-0.62,90.71,-147.91,92.08
12:54:32.039,-0.21,0.07,-0.93,90.71,-147.91,92.08
12:54:32.043,-0.21,0.07,-0.93,-115.05,-147.91,92.08
12:54:32.046,-0.21,0.07,-0.93,-115.05,68.69,92.08
12:54:32.049,-0.21,0.07,-0.93,-115.05,68.69,24.67
12:54:33.009,-0.06,0.07,-0.93,-115.05,68.69,24.67
12:54:33.031,-0.06,-0.49,-0.93,-115.05,68.69,24.67
12:54:33.039,-0.06,-0.49,-0.90,-115.05,68.69,24.67
12:54:33.044,-0.06,-0.49,-0.90,-14.94,68.69,24.67
12:54:33.047,-0.06,-0.49,-0.90,-14.94,6.21,24.67
12:54:33.049,-0.06,-0.49,-0.90,-14.94,6.21,-33.23
12:54:34.056,0.19,-0.49,-0.90,-14.94,6.21,-33.23
12:54:34.101,0.19,0.06,-0.90,-14.94,6.21,-33.23
12:54:34.108,0.19,0.06,-1.02,-14.94,6.21,-33.23
12:54:34.111,0.19,0.06,-1.02,2.38,6.21,-33.23
12:54:34.114,0.19,0.06,-1.02,2.38,-27.45,-33.23
12:54:34.118,0.19,0.06,-1.02,2.38,-27.45,-26.63
12:54:35.086,0.06,0.06,-1.02,2.38,-27.45,-26.63
12:54:35.132,0.06,-0.06,-1.02,2.38,-27.45,-26.63
12:54:35.137,0.06,-0.06,-0.98,2.38,-27.45,-26.63
12:54:35.145,0.06,-0.06,-0.98,4.58,-27.45,-26.63
12:54:35.150,0.06,-0.06,-0.98,4.58,-3.37,-26.63
12:54:35.156,0.06,-0.06,-0.98,4.58,-3.37,2.11
12:54:36.120,0.04,-0.06,-0.98,4.58,-3.37,2.11
12:54:36.176,0.04,-0.07,-0.98,4.58,-3.37,2.11
12:54:36.182,0.04,-0.07,-0.98,4.58,-3.37,2.11
12:54:36.190,0.04,-0.07,-0.98,1.75,-3.37,2.11
12:54:36.194,0.04,-0.07,-0.98,1.75,-0.55,2.11
12:54:36.198,0.04,-0.07,-0.98,1.75,-0.55,1.21
12:54:37.154,0.04,-0.07,-0.98,1.75,-0.55,1.21
12:54:37.199,0.04,-0.07,-0.98,1.75,-0.55,1.21
12:54:37.202,0.04,-0.07,-0.98,1.75,-0.55,1.21
12:54:37.206,0.04,-0.07,-0.98,1.68,-0.55,1.21
12:54:37.210,0.04,-0.07,-0.98,1.68,-0.50,1.21
12:54:37.214,0.04,-0.07,-0.98,1.68,-0.50,0.95
12:54:38.184,0.03,-0.07,-0.98,1.68,-0.50,0.95
12:54:38.230,0.03,-0.08,-0.98,1.68,-0.50,0.95
12:54:38.239,0.03,-0.08,-0.98,1.68,-0.50,0.95
12:54:38.244,0.03,-0.08,-0.98,1.56,-0.50,0.95
12:54:38.247,0.03,-0.08,-0.98,1.56,-0.19,0.95
12:54:38.256,0.03,-0.08,-0.98,1.56,-0.19,1.24
12:54:39.216,0.04,-0.08,-0.98,1.56,-0.19,1.24
12:54:39.262,0.04,-0.08,-0.98,1.56,-0.19,1.24
12:54:39.272,0.04,-0.08,-0.97,1.56,-0.19,1.24
12:54:39.276,0.04,-0.08,-0.97,1.47,-0.19,1.24
12:54:39.280,0.04,-0.08,-0.97,1.47,-0.27,1.24
12:54:39.289,0.04,-0.08,-0.97,1.47,-0.27,1.00
12:54:40.246,0.03,-0.08,-0.97,1.47,-0.27,1.00
12:54:40.296,0.03,-0.08,-0.97,1.47,-0.27,1.00
12:54:40.300,0.03,-0.08,-0.98,1.47,-0.27,1.00
12:54:40.307,0.03,-0.08,-0.98,1.67,-0.27,1.00
12:54:40.311,0.03,-0.08,-0.98,1.67,-0.07,1.00
12:54:40.316,0.03,-0.08,-0.98,1.67,-0.07,1.11
12:54:41.278,0.03,-0.08,-0.98,1.67,-0.07,1.11
12:54:41.333,0.03,-0.08,-0.98,1.67,-0.07,1.11
12:54:41.336,0.03,-0.08,-0.98,1.67,-0.07,1.11
12:54:41.340,0.03,-0.08,-0.98,1.45,-0.07,1.11
12:54:41.344,0.03,-0.08,-0.98,1.45,-0.22,1.11
12:54:41.349,0.03,-0.08,-0.98,1.45,-0.22,1.21
12:54:42.328,0.03,-0.08,-0.98,1.45,-0.22,1.21
12:54:42.377,0.03,-0.07,-0.98,1.45,-0.22,1.21
12:54:42.384,0.03,-0.07,-0.97,1.45,-0.22,1.21
12:54:42.389,0.03,-0.07,-0.97,1.41,-0.22,1.21
12:54:42.392,0.03,-0.07,-0.97,1.41,0.10,1.21
12:54:42.396,0.03,-0.07,-0.97,1.41,0.10,1.01
12:54:43.351,0.02,-0.07,-0.97,1.41,0.10,1.01
12:54:43.398,0.02,-0.08,-0.97,1.41,0.10,1.01
12:54:43.401,0.02,-0.08,-0.97,1.41,0.10,1.01
12:54:43.405,0.02,-0.08,-0.97,1.53,0.10,1.01
12:54:43.408,0.02,-0.08,-0.97,1.53,0.03,1.01
12:54:43.411,0.02,-0.08,-0.97,1.53,0.03,1.21
12:54:44.407,0.03,-0.08,-0.97,1.53,0.03,1.21
12:54:44.464,0.03,-0.09,-0.97,1.53,0.03,1.21
12:54:44.471,0.03,-0.09,-0.98,1.53,0.03,1.21
12:54:44.476,0.03,-0.09,-0.98,1.40,0.03,1.21
12:54:44.479,0.03,-0.09,-0.98,1.40,-0.11,1.21
12:54:44.482,0.03,-0.09,-0.98,1.40,-0.11,1.28
12:54:45.418,0.02,-0.09,-0.98,1.40,-0.11,1.28
12:54:45.461,0.02,-0.08,-0.98,1.40,-0.11,1.28
12:54:45.468,0.02,-0.08,-0.98,1.40,-0.11,1.28
12:54:45.472,0.02,-0.08,-0.98,1.42,-0.11,1.28
12:54:45.475,0.02,-0.08,-0.98,1.42,-0.15,1.28
12:54:45.478,0.02,-0.08,-0.98,1.42,-0.15,1.00
12:54:46.448,0.02,-0.08,-0.98,1.42,-0.15,1.00
12:54:46.494,0.02,-0.08,-0.98,1.42,-0.15,1.00
12:54:46.505,0.02,-0.08,-0.98,1.42,-0.15,1.00
12:54:46.509,0.02,-0.08,-0.98,1.51,-0.15,1.00
12:54:46.512,0.02,-0.08,-0.98,1.51,-0.15,1.00
12:54:46.514,0.02,-0.08,-0.98,1.51,-0.15,1.18
12:54:47.483,0.02,-0.08,-0.98,1.51,-0.15,1.18
12:54:47.528,0.02,-0.08,-0.98,1.51,-0.15,1.18
12:54:47.532,0.02,-0.08,-0.98,1.51,-0.15,1.18
12:54:47.541,0.02,-0.08,-0.98,1.50,-0.15,1.18
12:54:47.545,0.02,-0.08,-0.98,1.50,-0.09,1.18
12:54:47.548,0.02,-0.08,-0.98,1.50,-0.09,1.15
12:54:48.513,0.02,-0.08,-0.98,1.50,-0.09,1.15
12:54:48.566,0.02,-0.08,-0.98,1.50,-0.09,1.15
12:54:48.570,0.02,-0.08,-0.97,1.50,-0.09,1.15
12:54:48.575,0.02,-0.08,-0.97,1.41,-0.09,1.15
12:54:48.578,0.02,-0.08,-0.97,1.41,0.02,1.15
12:54:48.582,0.02,-0.08,-0.97,1.41,0.02,1.11
12:54:49.545,0.02,-0.08,-0.97,1.41,0.02,1.11
12:54:49.559,0.02,-0.08,-0.97,1.41,0.02,1.11
12:54:49.562,0.02,-0.08,-0.98,1.41,0.02,1.11
12:54:49.565,0.02,-0.08,-0.98,1.62,0.02,1.11
12:54:49.571,0.02,-0.08,-0.98,1.62,-0.03,1.11
12:54:49.575,0.02,-0.08,-0.98,1.62,-0.03,1.27
12:54:50.584,0.02,-0.08,-0.98,1.62,-0.03,1.27
12:54:50.628,0.02,-0.08,-0.98,1.62,-0.03,1.27
12:54:50.635,0.02,-0.08,-0.98,1.62,-0.03,1.27
12:54:50.638,0.02,-0.08,-0.98,1.42,-0.03,1.27
12:54:50.641,0.02,-0.08,-0.98,1.42,-0.37,1.27
12:54:50.644,0.02,-0.08,-0.98,1.42,-0.37,1.14
12:54:51.616,0.02,-0.08,-0.98,1.42,-0.37,1.14
12:54:51.663,0.02,-0.08,-0.98,1.42,-0.37,1.14
12:54:51.669,0.02,-0.08,-0.98,1.42,-0.37,1.14
12:54:51.673,0.02,-0.08,-0.98,1.52,-0.37,1.14
12:54:51.676,0.02,-0.08,-0.98,1.52,0.05,1.14
12:54:51.679,0.02,-0.08,-0.98,1.52,0.05,1.15
12:54:52.648,0.02,-0.08,-0.98,1.52,0.05,1.15
12:54:52.697,0.02,-0.08,-0.98,1.52,0.05,1.15
12:54:52.701,0.02,-0.08,-0.97,1.52,0.05,1.15
12:54:52.705,0.02,-0.08,-0.97,1.47,0.05,1.15
12:54:52.708,0.02,-0.08,-0.97,1.47,0.02,1.15
12:54:52.712,0.02,-0.08,-0.97,1.47,0.02,1.15
12:54:53.678,0.02,-0.08,-0.97,1.47,0.02,1.15
12:54:53.724,0.02,-0.08,-0.97,1.47,0.02,1.15
12:54:53.731,0.02,-0.08,-0.98,1.47,0.02,1.15
12:54:53.741,0.02,-0.08,-0.98,1.69,0.02,1.15
12:54:53.745,0.02,-0.08,-0.98,1.69,-0.11,1.15
12:54:53.747,0.02,-0.08,-0.98,1.69,-0.11,1.11
12:54:54.710,0.02,-0.08,-0.98,1.69,-0.11,1.11
12:54:54.759,0.02,0.10,-0.98,1.69,-0.11,1.11
12:54:54.765,0.02,0.10,-1.03,1.69,-0.11,1.11
12:54:54.770,0.02,0.10,-1.03,-67.77,-0.11,1.11
12:54:54.774,0.02,0.10,-1.03,-67.77,0.07,1.11
12:54:54.777,0.02,0.10,-1.03,-67.77,0.07,4.60
12:54:55.742,0.08,0.10,-1.03,-67.77,0.07,4.60
12:54:55.794,0.08,0.97,-1.03,-67.77,0.07,4.60
12:54:55.800,0.08,0.97,-0.04,-67.77,0.07,4.60
12:54:55.804,0.08,0.97,-0.04,-12.95,0.07,4.60
12:54:55.807,0.08,0.97,-0.04,-12.95,3.47,4.60
12:54:55.810,0.08,0.97,-0.04,-12.95,3.47,0.65
12:54:56.773,0.06,0.97,-0.04,-12.95,3.47,0.65
12:54:56.826,0.06,0.98,-0.04,-12.95,3.47,0.65
12:54:56.834,0.06,0.98,-0.03,-12.95,3.47,0.65
12:54:56.839,0.06,0.98,-0.03,-0.91,3.47,0.65
12:54:56.842,0.06,0.98,-0.03,-0.91,0.12,0.65
12:54:56.845,0.06,0.98,-0.03,-0.91,0.12,1.18
12:54:57.805,0.07,0.98,-0.03,-0.91,0.12,1.18
12:54:57.857,0.07,0.98,-0.03,-0.91,0.12,1.18
12:54:57.864,0.07,0.98,-0.03,-0.91,0.12,1.18
12:54:57.870,0.07,0.98,-0.03,0.92,0.12,1.18
12:54:57.873,0.07,0.98,-0.03,0.92,-0.14,1.18
12:54:57.876,0.07,0.98,-0.03,0.92,-0.14,1.10
12:54:58.836,0.06,0.98,-0.03,0.92,-0.14,1.10
12:54:58.893,0.06,0.98,-0.03,0.92,-0.14,1.10
12:54:58.900,0.06,0.98,-0.03,0.92,-0.14,1.10
12:54:58.903,0.06,0.98,-0.03,1.43,-0.14,1.10
12:54:58.906,0.06,0.98,-0.03,1.43,-0.43,1.10
12:54:58.909,0.06,0.98,-0.03,1.43,-0.43,1.12
12:54:59.882,0.06,0.98,-0.03,1.43,-0.43,1.12
12:54:59.927,0.06,0.97,-0.03,1.43,-0.43,1.12
12:54:59.933,0.06,0.97,-0.02,1.43,-0.43,1.12
12:54:59.940,0.06,0.97,-0.02,0.97,-0.43,1.12
12:54:59.943,0.06,0.97,-0.02,0.97,-0.23,1.12
12:54:59.946,0.06,0.97,-0.02,0.97,-0.23,1.27
12:55:00.913,0.06,0.97,-0.02,0.97,-0.23,1.27
12:55:00.957,0.06,0.97,-0.02,0.97,-0.23,1.27
12:55:00.968,0.06,0.97,-0.02,0.97,-0.23,1.27
12:55:00.971,0.06,0.97,-0.02,1.57,-0.23,1.27
12:55:00.975,0.06,0.97,-0.02,1.57,0.02,1.27
12:55:00.977,0.06,0.97,-0.02,1.57,0.02,1.26
12:55:01.945,0.06,0.97,-0.02,1.57,0.02,1.26
12:55:01.991,0.06,0.97,-0.02,1.57,0.02,1.26
12:55:01.998,0.06,0.97,-0.02,1.57,0.02,1.26
12:55:02.005,0.06,0.97,-0.02,1.04,0.02,1.26
12:55:02.009,0.06,0.97,-0.02,1.04,-0.12,1.26
12:55:02.012,0.06,0.97,-0.02,1.04,-0.12,0.86
12:55:02.975,0.07,0.97,-0.02,1.04,-0.12,0.86
12:55:03.028,0.07,0.97,-0.02,1.04,-0.12,0.86
12:55:03.035,0.07,0.97,-0.03,1.04,-0.12,0.86
12:55:03.040,0.07,0.97,-0.03,1.43,-0.12,0.86
12:55:03.043,0.07,0.97,-0.03,1.43,-0.02,0.86
12:55:03.046,0.07,0.97,-0.03,1.43,-0.02,1.15
12:55:04.008,0.06,0.97,-0.03,1.43,-0.02,1.15
12:55:04.059,0.06,0.97,-0.03,1.43,-0.02,1.15
12:55:04.069,0.06,0.97,-0.02,1.43,-0.02,1.15
12:55:04.073,0.06,0.97,-0.02,1.63,-0.02,1.15
12:55:04.076,0.06,0.97,-0.02,1.63,0.01,1.15
12:55:04.079,0.06,0.97,-0.02,1.63,0.01,1.27
12:55:05.038,0.07,0.97,-0.02,1.63,0.01,1.27
12:55:05.097,0.07,0.98,-0.02,1.63,0.01,1.27
12:55:05.103,0.07,0.98,-0.02,1.63,0.01,1.27
12:55:05.108,0.07,0.98,-0.02,1.20,0.01,1.27
12:55:05.111,0.07,0.98,-0.02,1.20,-0.12,1.27
12:55:05.114,0.07,0.98,-0.02,1.20,-0.12,0.93
12:55:06.070,0.06,0.98,-0.02,1.20,-0.12,0.93
12:55:06.089,0.06,0.98,-0.02,1.20,-0.12,0.93
12:55:06.094,0.06,0.98,-0.01,1.20,-0.12,0.93
12:55:06.097,0.06,0.98,-0.01,1.72,-0.12,0.93
12:55:06.103,0.06,0.98,-0.01,1.72,-0.20,0.93
12:55:06.107,0.06,0.98,-0.01,1.72,-0.20,1.04
12:55:07.102,0.06,0.98,-0.01,1.72,-0.20,1.04
12:55:07.160,0.06,0.98,-0.01,1.72,-0.20,1.04
12:55:07.167,0.06,0.98,-0.02,1.72,-0.20,1.04
12:55:07.172,0.06,0.98,-0.02,1.47,-0.20,1.04
12:55:07.175,0.06,0.98,-0.02,1.47,-0.18,1.04
12:55:07.178,0.06,0.98,-0.02,1.47,-0.18,0.85
12:55:08.146,0.02,0.98,-0.02,1.47,-0.18,0.85
12:55:08.190,0.02,0.95,-0.02,1.47,-0.18,0.85
12:55:08.194,0.02,0.95,-0.13,1.47,-0.18,0.85
12:55:08.197,0.02,0.95,-0.13,50.18,-0.18,0.85
12:55:08.203,0.02,0.95,-0.13,50.18,22.34,0.85
12:55:08.207,0.02,0.95,-0.13,50.18,22.34,-6.83
12:55:09.181,-0.03,0.95,-0.13,50.18,22.34,-6.83
12:55:09.227,-0.03,-0.03,-0.13,50.18,22.34,-6.83
12:55:09.233,-0.03,-0.03,-1.00,50.18,22.34,-6.83
12:55:09.238,-0.03,-0.03,-1.00,-6.08,22.34,-6.83
12:55:09.242,-0.03,-0.03,-1.00,-6.08,2.24,-6.83
12:55:09.246,-0.03,-0.03,-1.00,-6.08,2.24,-27.84
12:55:10.213,-0.88,-0.03,-1.00,-6.08,2.24,-27.84
12:55:10.261,-0.88,-0.08,-1.00,-6.08,2.24,-27.84
12:55:10.269,-0.88,-0.08,0.01,-6.08,2.24,-27.84
12:55:10.274,-0.88,-0.08,0.01,-37.15,2.24,-27.84
12:55:10.277,-0.88,-0.08,0.01,-37.15,26.69,-27.84
12:55:10.280,-0.88,-0.08,0.01,-37.15,26.69,27.28
12:55:11.244,-0.91,-0.08,0.01,-37.15,26.69,27.28
12:55:11.299,-0.91,0.01,0.01,-37.15,26.69,27.28
12:55:11.302,-0.91,0.01,0.17,-37.15,26.69,27.28
12:55:11.307,-0.91,0.01,0.17,-2.79,26.69,27.28
12:55:11.312,-0.91,0.01,0.17,-2.79,2.49,27.28
12:55:11.319,-0.91,0.01,0.17,-2.79,2.49,7.53
12:55:12.465,-0.92,0.01,0.17,-2.79,2.49,7.53
12:55:12.508,-0.92,-0.07,0.17,-2.79,2.49,7.53
12:55:12.513,-0.92,-0.07,0.35,-2.79,2.49,7.53
12:55:12.521,-0.92,-0.07,0.35,1.16,2.49,7.53
12:55:12.525,-0.92,-0.07,0.35,1.16,0.37,7.53
12:55:12.531,-0.92,-0.07,0.35,1.16,0.37,1.27
12:55:13.307,-0.91,-0.07,0.35,1.16,0.37,1.27
